datum,ockovaci_misto_id,ockovaci_misto_nazev,kraj_nuts_kod,kraj_nazev,cilove_ockovaci_misto_id,cilove_ockovaci_misto_nazev,cilovy_kraj_kod,cilovy_kraj_nazev,ockovaci_latka,vyrobce,akce,pocet_ampulek,pocet_davek
11.01.2021,ceecb0f2-e752-4719-a586-22edc89ab5f1,"FN Plzeň - sklad",CZ032,"Plzeňský kraj",28f83d48-bce8-4d12-9b1f-4316e973c02f,Privamed,CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,ceecb0f2-e752-4719-a586-22edc89ab5f1,"FN Plzeň - sklad",CZ032,"Plzeňský kraj",eecc0842-a27e-4e28-8e69-24e624877713,"Psychiatrická nemocnice v Dobřanech",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,ceecb0f2-e752-4719-a586-22edc89ab5f1,"FN Plzeň - sklad",CZ032,"Plzeňský kraj",4a387070-9a9b-4824-b1b0-437120b10481,"Mulačova nemocnice s.r.o.",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,ceecb0f2-e752-4719-a586-22edc89ab5f1,"FN Plzeň - sklad",CZ032,"Plzeňský kraj",cd252dde-b78e-4c74-88e5-e95d894968ab,"Klatovská nemocnice",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,195,1170
11.01.2021,ceecb0f2-e752-4719-a586-22edc89ab5f1,"FN Plzeň - sklad",CZ032,"Plzeňský kraj",f6a9ae5b-0d93-4bd4-b630-b3667a9c9059,"EUC Klinika Plzeň",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,30,180
11.01.2021,73bb8a1c-2a4f-48ae-a5c3-5c295ae45d53,"Očkovací centrum Liberec",CZ051,"Liberecký kraj",575508f4-5cc6-4ec7-b80c-4d1facd26e0a,"Nemocnice s poliklinikou Česká Lípa, a.s.",CZ051,"Liberecký kraj",Comirnaty,Pfizer,Výdej,8,48
11.01.2021,73bb8a1c-2a4f-48ae-a5c3-5c295ae45d53,"Očkovací centrum Liberec",CZ051,"Liberecký kraj",4938a85d-84a8-4b1e-bc65-87a6dac5efa5,"Masarykova městská nemocnice a.s. (Jilemnice)",CZ051,"Liberecký kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,73bb8a1c-2a4f-48ae-a5c3-5c295ae45d53,"Očkovací centrum Liberec",CZ051,"Liberecký kraj",73bb8a1c-2a4f-48ae-a5c3-5c295ae45d53,"Očkovací centrum Liberec",CZ051,"Liberecký kraj",Comirnaty,Pfizer,Výdej,130,780
11.01.2021,cd252dde-b78e-4c74-88e5-e95d894968ab,"Klatovská nemocnice",CZ032,"Plzeňský kraj",af3ecd8e-ad5d-4098-8bcd-bbcee81bfdc0,"Stodská nemocnice",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,28,168
11.01.2021,cd252dde-b78e-4c74-88e5-e95d894968ab,"Klatovská nemocnice",CZ032,"Plzeňský kraj",5960ec70-2686-4b29-8af0-04a1481e7351,"Sušická nemocnice",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,77079458-38f2-4bff-b983-7f99a07afdc3,"Fakultní nemocnice v Motole",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Výdej,19,114
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",35226817-f739-4586-9a31-defc268d56e1,"Nemocnice Litoměřice a.s.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,17,102
11.01.2021,02614fc8-a7d0-439d-8589-57c599cb495d,"Nemocnice Na Františku",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Příjem,137,822
11.01.2021,2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",,,,,Comirnaty,Pfizer,Výdej,9,54
11.01.2021,a1f7b243-f18c-45a2-8d82-5a3273c687b8,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",bbbcf265-9f34-4056-a7e8-f9067fd339a4,"AGEL Středomoravská nemocniční a.s., Nemocnice AGEL Šternberk",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,a1f7b243-f18c-45a2-8d82-5a3273c687b8,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",29b4659f-2463-4125-bbf6-2be99d607807,"Středomoravská nemocniční a.s., Nemocnice AGEL Prostějov",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,Výdej,40,240
11.01.2021,a1f7b243-f18c-45a2-8d82-5a3273c687b8,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",0980ebfa-a1f3-4b2f-8ae3-a946d3b77cc8,"Nemocnice Šumperk",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,Výdej,50,300
11.01.2021,a1f7b243-f18c-45a2-8d82-5a3273c687b8,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",09eed895-008f-4a50-839d-8ba8dbfe2850,"Nemocnice Hranice a.s.",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,a1f7b243-f18c-45a2-8d82-5a3273c687b8,"Fakultní nemocnice Olomouc",CZ071,"Olomoucký kraj",df835442-d55c-4653-ad02-23443d6b1700,"AGEL Středomoravská nemocniční a.s., Nemocnice AGEL Přerov",CZ071,"Olomoucký kraj",Comirnaty,Pfizer,Výdej,40,240
11.01.2021,4a444781-6d8f-496e-9da0-5f813f6113a6,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",2606719f-ddd9-4b63-8a67-68236380820f,"Nemocnice Blansko - Sportovní hala Údolní",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,65,390
11.01.2021,4dd9014a-436c-4e8a-aa45-010ad32272f7,"Oblastní nemocnice Kladno",CZ020,"Středočeský kraj",e8e63305-db89-43c6-8aa2-eeda1a4287ef,"Rehabilitační nemocnici Beroun",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,50,300
11.01.2021,e8e63305-db89-43c6-8aa2-eeda1a4287ef,"Rehabilitační nemocnici Beroun",CZ020,"Středočeský kraj",989b3700-401f-4700-a684-ae09d348a3c0,"Nemocnice Hořovice",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,37,222
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",c1308736-72a2-4f4b-b215-a68603bc5fb6,"Krajská zdravotní, a.s. - Nemocnice Chomutov, o.z.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,50,300
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",76a174fb-e672-40c5-ae9c-06c50eb4ce7a,"Nemocnice Kadaň s.r.o.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,45,270
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",12d05c60-f168-462a-a4e1-ac5ad8e42722,"Městská poliklinika Praha - Spálená",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",12d05c60-f168-462a-a4e1-ac5ad8e42722,"Městská poliklinika Praha - Spálená",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,Výdej,61,366
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Výdej,18,108
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Výdej,35,210
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Výdej,137,822
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",d4a29e47-0f46-4712-aba8-e000db8451c6,"Zdravotnické zařízení Ministerstva vnitra",CZ010,"Hlavní město Praha",Comirnaty,Pfizer,Výdej,100,600
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Výdej,21,126
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,195,1170
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",4a444781-6d8f-496e-9da0-5f813f6113a6,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,99,594
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,10,60
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,10,60
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",a45e27be-cb59-449e-8ee0-ee8646ef0325,"Podřipská nemocnice s poliklinikou Roudnice n. L., s.r.o.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,5,30
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,25,150
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,17,102
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,60,360
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,20,120
11.01.2021,0f396137-e1fe-4e67-8291-292e4066376d,"FN Brno Výstaviště",CZ064,"Jihomoravský kraj",,,,,Comirnaty,Pfizer,Výdej,37,222
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",5192f1b9-836b-4736-80a6-28653ef1b965,"Nemocnice Žatec, o.p.s.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,4a444781-6d8f-496e-9da0-5f813f6113a6,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",d03cc3a3-044e-4d00-a2ec-7abccc400b3b,"Nemocnice Vyškov, p. o.",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,40,240
11.01.2021,4a444781-6d8f-496e-9da0-5f813f6113a6,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",e7c6b8a7-11b2-4921-bf5b-6738b008f7dc,"Nemocnice Tišnov",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,21,126
11.01.2021,4a444781-6d8f-496e-9da0-5f813f6113a6,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",da5422b1-8002-456c-aa95-9a26a5e0e622,"Břeclav Dům školství",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,78,468
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,49,294
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",938b2c05-a892-44bc-a7db-570e9e649072,"VITA s.r.o. (nemocnice Duchcov)",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,16,96
11.01.2021,cd252dde-b78e-4c74-88e5-e95d894968ab,"Klatovská nemocnice",CZ032,"Plzeňský kraj",333a11ee-363d-499f-90cb-9d61f62543cc,"Rokycanská nemocnice, a. s.",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,40,240
11.01.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",1ae4455d-99b0-4baa-9613-4cd2fb67ac4e,"Nemocnice Písek - OČKO",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,57932100-0df4-472c-a015-d2b750df5b58,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",8facdb9c-6716-4666-ae00-b58f7ccee441,"Oblastní nemocnice Trutnov a.s.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,Výdej,40,240
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",,,,,Comirnaty,Pfizer,Výdej,25,150
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",d98e57cf-fc29-40fb-a432-7631f17956ea,"Nemocnice s poliklinikou Havířov, p.o.  - OČKO Sportovní hala Slávie",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,40,240
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",85683ce8-5a0e-4733-b5e3-614d9d4ef335,"Nemocnice ve Frýdku-Místku, p.o.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,45,270
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",c4c7db25-dd2d-4182-bd32-0b6ad04f0bb1,"VOČM DDM Třinec",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,17,102
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",41efe0d6-da6d-4978-8f80-ee2999a71580,"Sdružené zdravotnické zařízení Krnov, p. o. - pediatrické odd.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,30,180
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",243d9780-7f89-4218-8db5-e18ceda4778b,"Nemocnice AGEL Podhorská a.s. pracoviště Bruntál",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",aa0a5675-d1ba-4282-9bbf-c36053f0e7c9,"Slezská nemocnice v Opavě, p.o.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,35,210
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",77e3d92d-123b-452d-93ec-30afac4e2c0b,"Nemocnice s poliklinikou Karviná-Ráj, p.o. - pracoviště Karviná",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,6,36
11.01.2021,f191d2d1-0716-4a9b-a563-2a27c8925b87,"Karlovarská krajská nemocnice a.s.",CZ041,"Karlovarský kraj",db148287-219d-4213-806f-4c7322e26291,"Nemocnice v Chebu",CZ041,"Karlovarský kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",2cd34358-0cf7-43de-8bf1-e2892ad9611e,"Nemocnice Tábor - OČKO  Zimní stadion",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,57932100-0df4-472c-a015-d2b750df5b58,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",8805928d-545e-48b9-8be1-ea3ac9b4c21c,"Městská nemocnice, a.s. ve Dvoře Králové n. L.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,Výdej,24,144
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",78823faf-6770-4848-9579-4f96feef42e4,"Nemocnice AGEL Nový Jičín a.s.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,45,270
11.01.2021,57932100-0df4-472c-a015-d2b750df5b58,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",ecdde69c-5828-46ca-a973-2ce3cb9ae1b6,"Oblastní nemocnice Jičín a.s.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,Výdej,31,186
11.01.2021,ceecb0f2-e752-4719-a586-22edc89ab5f1,"FN Plzeň - sklad",CZ032,"Plzeňský kraj",41c51947-5951-432c-9099-bf317756b09d,"Fakultní nemocnice Plzeň - očkovací místo",CZ032,"Plzeňský kraj",Comirnaty,Pfizer,Výdej,10,60
11.01.2021,f191d2d1-0716-4a9b-a563-2a27c8925b87,"Karlovarská krajská nemocnice a.s.",CZ041,"Karlovarský kraj",5d4ec5da-2348-4a49-9661-ae1f9a60485a,"Nemocnice Sokolov",CZ041,"Karlovarský kraj",Comirnaty,Pfizer,Výdej,55,330
11.01.2021,334923b7-745e-4a7c-9460-6d7d39e59557,"Nemocnice pardubického kraje",CZ053,"Pardubický kraj",b6f39bb5-9ebf-44be-a1d1-0efacab96703,"Nemocnice Pardubice - Sál Jana Kašpara Krajský úřad",CZ053,"Pardubický kraj",Comirnaty,Pfizer,Výdej,30,180
11.01.2021,da5422b1-8002-456c-aa95-9a26a5e0e622,"Břeclav Dům školství",CZ064,"Jihomoravský kraj",c782926c-12bf-4071-a62a-79b75515a1a6,"Nemocnice Hustopeče, p.o.",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,7,42
11.01.2021,65653e1e-fb9e-4f78-9e95-eb7c46d328d5,"Nemocnice Jihlava",CZ063,"Kraj Vysočina",a29e6eb0-1b21-42d2-8962-90e8b0d9536d,"Nemocnice Pelhřimov",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,Výdej,26,156
11.01.2021,65653e1e-fb9e-4f78-9e95-eb7c46d328d5,"Nemocnice Jihlava",CZ063,"Kraj Vysočina",cc785573-e41f-43bb-91ea-9a1893f6b9d2,"Nemocnice Třebíč",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,Výdej,21,126
11.01.2021,65653e1e-fb9e-4f78-9e95-eb7c46d328d5,"Nemocnice Jihlava",CZ063,"Kraj Vysočina",5af3b96f-7153-4eec-a66a-20a2fcdb9aa8,"Nemocnice Havlíčkův Brod",CZ063,"Kraj Vysočina",Comirnaty,Pfizer,Výdej,45,270
11.01.2021,4a444781-6d8f-496e-9da0-5f813f6113a6,"Fakultní nemocnice u sv. Anny v Brně",CZ064,"Jihomoravský kraj",492920f2-e2f6-4d29-9b60-b1ec9924d84d,"Nemocnice Kyjov, příspěvková organizace",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,42,252
11.01.2021,6ad1717f-2bac-44e6-b7e9-6582da6b6598,"Fakultní Nemocnice Bulovka",CZ010,"Hlavní město Praha",,,,,Comirnaty,Pfizer,Výdej,20,120
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",39036e3e-62e4-4ea3-8a5f-92bbc64acfba,"Zdravotnická záchranná služba MSK, p. o.",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,60,360
11.01.2021,57932100-0df4-472c-a015-d2b750df5b58,"Fakultní nemocnice Hradec Králové",CZ052,"Královéhradecký kraj",0ea63d3f-dd1c-47bb-b029-cbbdf187a357,"Nemocnice Vrchlabí, s.r.o.",CZ052,"Královéhradecký kraj",Comirnaty,Pfizer,Výdej,111,666
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",170463ac-7c6e-4516-a4df-6b7e0694c8b0,"Městská nemocnice v Odrách, p.o. - nemocnice",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,5,30
11.01.2021,4ed8c2be-fe2b-41d2-b58e-d69ed9a4c9f7,"Nemocnice Jablonec n. Nisou",CZ051,"Liberecký kraj",,,,,Comirnaty,Pfizer,Výdej,12,72
11.01.2021,262721a0-5551-41d6-bc46-06d5aa9d18a8,"FN Ostrava - Poliklinika",CZ080,"Moravskoslezský kraj",a74425f4-80fe-4f1f-abb9-3e8df7ca8aac,"Městská nemocnice Ostrava, p.o., Vakcinační centrum",CZ080,"Moravskoslezský kraj",Comirnaty,Pfizer,Výdej,110,660
11.01.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",313285e5-df33-485b-aad2-1f121d45aba8,"Nemocnice Strakonice - OČKO tělocvična STARZ",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",74087959-c707-4d8e-b5d7-9a2b5ba4844d,"Nemocnice Prachatice - OČKO Hotel Park",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",e7d3f647-96bc-44ba-88d2-77e1b2b1be48,"Nemocnice Český Krumlov - OČKO Sportovní hala",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,ade1335c-0185-4292-af9a-5de58be97774,"Nemocnice České Budějovice - OČKO Výstaviště České Budějovice",CZ031,"Jihočeský kraj",c4411674-d3bd-4666-96df-fdedefed8b68,"Nemocnice Jindřichův Hradec- Očko VŠE",CZ031,"Jihočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,4dd9014a-436c-4e8a-aa45-010ad32272f7,"Oblastní nemocnice Kladno",CZ020,"Středočeský kraj",92c26a50-b614-45b4-94f6-366a766796a0,"Nemocnice Slaný",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,40,240
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",518f6665-84b8-4964-ae04-3bff5e0f2d93,"Krajská zdravotní, a.s. - Nemocnice Most, o.z.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,50,300
11.01.2021,04e5f4cd-81e8-46fc-a96c-f41d5c96dd11,"Nemocnice Rudolfa a Stefanie Benešov a.s.",CZ020,"Středočeský kraj",ffddf34a-46dc-48a5-ba76-cf1c35339bf2,"Nemocnice Neratovice",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,15,90
11.01.2021,04e5f4cd-81e8-46fc-a96c-f41d5c96dd11,"Nemocnice Rudolfa a Stefanie Benešov a.s.",CZ020,"Středočeský kraj",4c050cd4-6edf-4b4b-8034-8b731978b216,"Oblastní nemocnice Mladá Boleslav",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,20,120
11.01.2021,03cad0de-8071-45b4-8fce-60efbc6a2d8d,"FN Brno JMK sklad",CZ064,"Jihomoravský kraj",7bdb206f-d1a2-4afb-9770-863958ae98f7,"Nemocnice Boskovice s.r.o.",CZ064,"Jihomoravský kraj",Comirnaty,Pfizer,Výdej,3,18
11.01.2021,04e5f4cd-81e8-46fc-a96c-f41d5c96dd11,"Nemocnice Rudolfa a Stefanie Benešov a.s.",CZ020,"Středočeský kraj",718fcb7c-904e-41f3-9be6-15a75ef9b5e0,"Oblastní nemocnice Kolín - očkovací místo",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,90,540
11.01.2021,4dd9014a-436c-4e8a-aa45-010ad32272f7,"Oblastní nemocnice Kladno",CZ020,"Středočeský kraj",de1e1058-0b21-497f-bcf8-94a5690d8b33,"Nemocnice Sedlčany",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,22,132
11.01.2021,4dd9014a-436c-4e8a-aa45-010ad32272f7,"Oblastní nemocnice Kladno",CZ020,"Středočeský kraj",e6d0a768-a1a5-4fc8-aada-081ecf2b68b0,"Oblastní nemocnice Příbram",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,110,660
11.01.2021,04e5f4cd-81e8-46fc-a96c-f41d5c96dd11,"Nemocnice Rudolfa a Stefanie Benešov a.s.",CZ020,"Středočeský kraj",ff1d41dd-18a2-45ed-bfee-8b2ff0022633,"Nemocnice Brandýs nad Labem",CZ020,"Středočeský kraj",Comirnaty,Pfizer,Výdej,2,12
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",77a1d5c5-26b3-4c61-9814-fa6497f83bdd,"Krajská zdravotní, a.s. - Nemocnice Děčín, o.z.",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,34,204
11.01.2021,4475c51f-69b3-410d-b404-eaf319711512,"Krajská zdravotní, a.s. - Masarykova nemocnice v Ústí nad Labem, o.z.",CZ042,"Ústecký kraj",d166058b-d215-4166-925d-69f7c168ef96,"Krajská zdravotní, a.s. - Nemocnice Teplice",CZ042,"Ústecký kraj",Comirnaty,Pfizer,Výdej,50,300
11.01.2021,e342972a-ccb3-4a9a-9a9f-ac95a11997eb,"Krajská nemocnice T. Bati, a. s.",CZ072,"Zlínský kraj",,,,,Comirnaty,Pfizer,Výdej,14,84
