den,datum,kraj_nuts_kod,kraj_nazev,okres_lau_kod,okres_nazev,orp_kod,orp_nazev,obec_kod,obec_nazev,nove_pripady,aktivni_pripady,nove_pripady_65,nove_pripady_7_dni,nove_pripady_14_dni
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545392,"Český Krumlov",0,135,0,58,131
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0311,"České Budějovice",3102,"České Budějovice",535249,Dasný,0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",536300,"Věžovatá Pláně",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0311,"České Budějovice",3102,"České Budějovice",536032,Strýčice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3101,Blatná,529982,"Chlum (Strakonice)",0,2,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3110,Soběslav,553182,"Sviny (Tábor)",0,15,0,6,12
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3110,Soběslav,553131,Soběslav,0,69,0,39,68
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3112,Tábor,552127,Bradáčov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3112,Tábor,552046,"Tábor (Tábor)",0,495,0,256,463
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3111,Strakonice,551961,"Volenice (Strakonice)",0,15,0,5,15
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3111,Strakonice,550957,"Čestice (Strakonice)",0,8,0,6,8
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3110,Soběslav,553263,Vesce,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3112,Tábor,553280,Vilice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",561070,Pístina,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",561053,Bednáreček,0,3,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",562491,Kačlehy,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",562742,"Bořetín (Jindřichův Hradec)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3114,Třeboň,562840,"Domanín (Jindřichův Hradec)",0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3110,Soběslav,599263,"Sedlečko u Soběslavě",0,2,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3112,Tábor,599034,"Zhoř u Mladé Vožice",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3112,Tábor,599000,"Záhoří (Tábor)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3111,Strakonice,536725,Němětice,0,3,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3101,Blatná,536598,Tchořovice,0,5,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3101,Blatná,536466,Mačkov,0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3111,Strakonice,536555,Krty-Hradec,0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545422,Boletice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0311,"České Budějovice",3102,"České Budějovice",544779,Lišov,0,43,0,27,42
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545554,Kájov,0,41,0,22,36
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545520,"Hořice na Šumavě",0,8,0,7,8
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545490,Holubov,0,7,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545481,"Frymburk (Český Krumlov)",0,21,0,11,21
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",547085,Rodvínov,0,12,0,8,12
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",546992,Popelín,0,11,0,5,11
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",545881,"Jindřichův Hradec",0,533,0,251,469
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545724,Přídolí,0,9,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",545813,Světlík,0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",536253,Bohdalovice,0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3111,Strakonice,536423,"Radějovice (Strakonice)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",536296,Malšín,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",508152,"Střížovice (Jindřichův Hradec)",0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0312,"Český Krumlov",3103,"Český Krumlov",513661,"Nová Ves (Český Krumlov)",0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0315,Prachatice,3116,Vimperk,561568,"Nové Hutě",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0314,Písek,3108,Písek,561525,Horosedly,0,6,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",562602,"Dolní Žďár",0,4,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3114,Třeboň,562670,Ponědraž,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0313,"Jindřichův Hradec",3105,"Jindřichův Hradec",562734,"Nová Olešná",0,5,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3112,Tábor,562963,Jedlany,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3112,Tábor,562904,"Hodonice (Tábor)",0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0316,Strakonice,3111,Strakonice,560219,Drachkov,0,4,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3110,Soběslav,553310,"Vlkov (Tábor)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3110,Soběslav,552097,Borkovice,0,1,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0317,Tábor,3110,Soběslav,552208,Dírná,0,9,0,3,8
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0315,Prachatice,3109,Prachatice,550761,Želnava,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0315,Prachatice,3109,Prachatice,550434,Nebahovy,0,6,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0315,Prachatice,3109,Prachatice,550663,"Vlachovo Březí",0,22,0,18,23
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0315,Prachatice,3109,Prachatice,550604,Tvrzice,0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0314,Písek,3108,Písek,549991,"Vráž (Písek)",0,9,0,3,9
pátek,"3/5/2021 12:00:00 AM",CZ031,"Jihočeský kraj",CZ0315,Prachatice,3109,Prachatice,550361,Lhenice,0,13,0,6,11
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,560189,Těně,0,8,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559628,"Všeruby (Plzeň-sever)",0,50,0,29,46
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559351,Plasy,0,69,0,19,62
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559326,"Ostrov u Bezdružic",0,6,0,1,3
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559253,Nadryby,0,5,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559083,Krašovice,0,11,0,6,9
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,557722,Horšice,0,9,0,4,9
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556718,Mochtín,0,19,0,6,15
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556386,Chudenín,0,12,0,5,10
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559024,Kopidlo,0,1,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,558249,Přeštice,0,192,0,89,179
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,558117,Netunice,0,8,0,2,7
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,557781,"Chlumčany (Plzeň-jih)",0,79,0,34,72
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556041,Dešenice,0,12,0,5,11
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556343,Chlistov,0,6,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3214,Sušice,556084,Prášily,0,5,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,553603,"Studená (Plzeň-sever)",0,2,0,0,2
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3204,"Horšovský Týn",553671,"Horšovský Týn",0,95,0,48,85
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553778,Kaničky,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553735,"Chodov (Domažlice)",0,23,0,16,23
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,561223,Studánka,0,11,0,4,13
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3213,Stříbro,561291,Trpísty,0,10,0,1,8
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,530280,"Vysoká Libyně",0,5,0,4,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,530271,"Sedlec (Plzeň-sever)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3201,Blovice,530182,Žákava,0,8,0,3,7
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,541176,"Svojkovice (Rokycany)",0,5,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,541605,"Brod nad Tichou",0,7,0,3,7
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3213,Stříbro,541435,Únehle,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,541401,"Broumov (Tachov)",0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,541869,Javor,0,3,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,541001,"Hradiště (Rokycany)",0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,579246,Trokavec,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,561002,"Lesná (Tachov)",0,8,0,4,8
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,559849,Hůrky,0,14,0,6,13
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,559717,Rokycany,0,365,0,146,339
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559164,Líně,0,66,0,29,65
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0323,Plzeň-město,3209,Plzeň,559130,"Kyšice (Plzeň-město)",0,29,0,6,27
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559032,"Koryta (Plzeň-sever)",0,12,0,1,12
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3207,Nepomuk,558109,"Nepomuk (Plzeň-jih)",0,84,0,30,71
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,561134,"Planá (Tachov)",0,204,0,77,194
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,561185,"Staré Sedliště",0,20,0,5,18
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,561151,Přimda,0,25,0,6,25
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3215,Tachov,561304,Třemešné,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553433,Babylon,0,7,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3207,Nepomuk,553565,Polánka,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,553531,Černíkov,0,3,0,3,3
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3204,"Horšovský Týn",553514,"Čermná (Domažlice)",0,4,0,2,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3204,"Horšovský Týn",553450,Blížejov,0,31,0,18,31
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,557641,Čižice,0,7,0,3,6
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556505,"Křenice (Klatovy)",0,12,0,1,10
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3203,Horažďovice,556254,Horažďovice,0,138,0,29,128
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3207,Nepomuk,558079,"Mohelnice (Plzeň-jih)",0,4,0,1,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,558028,"Lužany (Plzeň-jih)",0,13,0,9,13
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3207,Nepomuk,557943,"Kramolín (Plzeň-jih)",0,3,0,0,3
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3207,Nepomuk,557862,Kasejovice,0,47,0,13,47
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553999,Mutěnín,0,8,0,3,8
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553816,Koloveč,0,15,0,5,14
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553948,Milavče,0,13,0,4,10
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553867,Loučim,0,0,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,567086,Příšov,0,14,0,9,15
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,567001,"Lhota pod Radčem",0,4,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,539929,Týniště,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3204,"Horšovský Týn",599174,Močerady,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,579033,Kornatice,0,1,0,0,1
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,579084,Mešno,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3214,Sušice,556815,"Nezdice na Šumavě",0,0,0,1,1
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3203,Horažďovice,556734,Myslív,0,10,0,1,9
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559105,"Křelovice (Plzeň-sever)",0,7,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3201,Blovice,557951,Letiny,0,33,0,24,32
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3210,Přeštice,557684,"Dolní Lukavice",0,44,0,15,40
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,560006,Mlečice,0,3,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,559806,Hlohovice,0,5,0,2,3
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559555,Úlice,0,10,0,5,9
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559491,Tlučná,0,92,0,37,81
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559423,Rochlov,0,22,0,10,20
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559288,Nevřeň,0,17,0,5,17
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559237,Mladotice,0,7,0,3,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3203,Horažďovice,553522,Tužice,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0323,Plzeň-město,3209,Plzeň,553590,Nezbavětice,0,2,0,2,2
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553557,Díly,0,9,0,2,8
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553689,"Hostouň (Domažlice)",0,46,0,16,34
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,566861,Plískov,0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,566993,"Ostrovec-Lhotka (Rokycany)",0,5,0,5,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,530361,Kařízek,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3213,Stříbro,541290,"Horní Kozolupy",0,6,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3203,Horažďovice,541826,Kejnice,0,4,0,0,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3203,Horažďovice,541958,"Olšany (Klatovy)",0,10,0,0,7
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,599182,Pařezov,0,5,0,3,4
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,599131,"Nová Ves (Domažlice)",0,1,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,579343,Štítov,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3207,Nepomuk,558559,Vrčeň,0,6,0,2,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0324,Plzeň-jih,3201,Blovice,557773,"Chlum (Plzeň-jih)",0,2,0,1,2
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556955,Plánice,0,44,0,22,42
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559245,Mrtník,0,18,0,11,18
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559202,Manětín,0,42,0,6,41
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559091,Krsy,0,17,0,9,16
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559041,"Kozojedy (Plzeň-sever)",0,22,0,12,19
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3214,Sušice,556301,"Hrádek (Klatovy)",0,36,0,9,30
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3214,Sušice,556076,"Dlouhá Ves (Klatovy)",0,11,0,3,10
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3203,Horažďovice,556751,"Nalžovské Hory",0,21,0,12,17
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3214,Sušice,556726,Mokrosuky,0,0,0,0,0
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556637,Měčín,0,24,0,11,23
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0322,Klatovy,3205,Klatovy,556394,"Janovice nad Úhlavou",0,52,0,23,49
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0327,Tachov,3213,Stříbro,561231,Sulislav,0,10,0,1,10
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0326,Rokycany,3211,Rokycany,560227,Vejvanov,0,5,0,4,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559709,Žilov,0,33,0,23,33
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3206,Kralovice,559695,Žihle,0,25,0,14,23
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559377,Pňovany,0,8,0,1,5
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559334,Pernarec,0,28,0,5,23
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0325,Plzeň-sever,3208,Nýřany,559270,Nekmíř,0,14,0,4,14
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,553425,Domažlice,0,216,0,98,194
pátek,"3/5/2021 12:00:00 AM",CZ032,"Plzeňský kraj",CZ0321,Domažlice,3202,Domažlice,554472,Ždánov,0,1,0,0,1
