datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,11,1,12
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,33,2,35
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,24,4,28
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,45,3,48
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,73,5,78
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,86,4,90
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,61,4,65
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,59,3,62
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,46,0,46
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,29,0,29
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,20,0,20
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,14,0,14
2021-01-21,Comirnaty,CZ080,"Moravskoslezský kraj",80+,1234,1,1235
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,9,0,9
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,20,0,20
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,22,0,22
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,35,0,35
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,58,0,58
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,58,0,58
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,72,0,72
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,65,0,65
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,46,0,46
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,47,0,47
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,44,0,44
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,50,0,50
2021-01-21,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,158,0,158
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",0-17,1,0,1
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",18-24,26,11,37
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",25-29,37,8,45
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",30-34,32,10,42
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",35-39,38,17,55
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",40-44,73,21,94
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",45-49,75,17,92
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",50-54,44,19,63
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",55-59,59,21,80
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",60-64,48,10,58
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",65-69,64,10,74
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",70-74,77,4,81
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",75-79,75,2,77
2021-01-22,Comirnaty,CZ010,"Hlavní město Praha",80+,2234,6,2240
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",0-17,1,0,1
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",18-24,32,0,32
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",25-29,42,0,42
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",30-34,54,0,54
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",35-39,61,0,61
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",40-44,116,0,116
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",45-49,146,0,146
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",50-54,115,0,115
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",55-59,114,0,114
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",60-64,79,0,79
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",65-69,67,0,67
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",70-74,63,0,63
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",75-79,54,0,54
2021-01-22,Comirnaty,CZ020,"Středočeský kraj",80+,297,0,297
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",18-24,3,0,3
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",25-29,2,0,2
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",30-34,4,0,4
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",35-39,4,0,4
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",40-44,7,1,8
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",45-49,12,0,12
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",50-54,3,2,5
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",55-59,9,0,9
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",60-64,5,0,5
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",65-69,5,0,5
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",70-74,1,0,1
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",75-79,11,0,11
2021-01-22,Comirnaty,CZ031,"Jihočeský kraj",80+,1004,0,1004
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",18-24,10,0,10
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",25-29,7,0,7
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",30-34,7,0,7
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",35-39,14,0,14
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",40-44,20,0,20
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",45-49,28,0,28
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",50-54,27,0,27
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",55-59,16,0,16
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",60-64,18,0,18
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",65-69,14,0,14
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",70-74,10,0,10
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",75-79,12,0,12
2021-01-22,Comirnaty,CZ032,"Plzeňský kraj",80+,446,0,446
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",18-24,7,0,7
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",25-29,6,0,6
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",30-34,6,0,6
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",35-39,13,0,13
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",40-44,16,0,16
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",45-49,28,0,28
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",50-54,16,0,16
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",55-59,14,0,14
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",60-64,11,0,11
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",65-69,10,0,10
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",70-74,5,0,5
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",75-79,4,0,4
2021-01-22,Comirnaty,CZ041,"Karlovarský kraj",80+,86,0,86
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",18-24,5,4,9
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",25-29,13,6,19
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",30-34,22,2,24
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",35-39,46,4,50
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",40-44,48,10,58
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",45-49,57,13,70
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",50-54,47,14,61
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",55-59,51,11,62
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",60-64,61,7,68
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",65-69,36,3,39
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",70-74,26,0,26
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",75-79,22,1,23
2021-01-22,Comirnaty,CZ042,"Ústecký kraj",80+,202,0,202
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",18-24,15,0,15
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",25-29,25,0,25
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",30-34,28,0,28
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",35-39,23,0,23
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",40-44,46,0,46
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",45-49,64,0,64
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",50-54,59,0,59
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",55-59,66,0,66
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",60-64,34,0,34
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",65-69,20,0,20
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",70-74,28,0,28
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",75-79,21,0,21
2021-01-22,Comirnaty,CZ051,"Liberecký kraj",80+,153,0,153
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",18-24,17,0,17
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",25-29,19,0,19
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",30-34,18,0,18
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",35-39,19,3,22
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",40-44,41,0,41
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",45-49,51,2,53
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",50-54,47,1,48
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",55-59,53,0,53
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",60-64,21,0,21
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",65-69,19,1,20
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",70-74,15,0,15
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",75-79,17,0,17
2021-01-22,Comirnaty,CZ052,"Královéhradecký kraj",80+,287,0,287
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",18-24,1,0,1
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",25-29,1,0,1
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",35-39,3,0,3
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",40-44,4,0,4
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",45-49,7,0,7
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",50-54,6,0,6
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",55-59,4,0,4
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",60-64,3,0,3
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",65-69,1,0,1
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",75-79,1,0,1
2021-01-22,Comirnaty,CZ053,"Pardubický kraj",80+,535,0,535
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",0-17,2,0,2
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",18-24,5,0,5
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",25-29,4,2,6
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",30-34,5,2,7
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",35-39,14,2,16
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",40-44,12,7,19
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",45-49,18,1,19
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",50-54,16,2,18
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",55-59,13,4,17
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",60-64,8,3,11
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",65-69,10,0,10
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",75-79,3,0,3
2021-01-22,Comirnaty,CZ063,"Kraj Vysočina",80+,453,0,453
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",18-24,18,7,25
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",25-29,29,33,62
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",30-34,30,29,59
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",35-39,41,45,86
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",40-44,74,57,131
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",45-49,100,45,145
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",50-54,71,37,108
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",55-59,70,34,104
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",60-64,30,23,53
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",65-69,41,16,57
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",70-74,33,14,47
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",75-79,44,28,72
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",80+,455,71,526
2021-01-22,Comirnaty,CZ064,"Jihomoravský kraj",nezařazeno,0,1,1
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",18-24,8,1,9
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",25-29,14,6,20
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",30-34,15,5,20
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",35-39,14,10,24
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",40-44,22,12,34
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",45-49,24,17,41
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",50-54,20,7,27
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",55-59,32,9,41
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",60-64,19,9,28
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",65-69,16,6,22
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",70-74,23,5,28
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",75-79,37,0,37
2021-01-22,Comirnaty,CZ071,"Olomoucký kraj",80+,795,2,797
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",18-24,23,0,23
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",25-29,44,0,44
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",30-34,35,0,35
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",35-39,43,0,43
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",40-44,88,0,88
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",45-49,98,0,98
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",50-54,66,0,66
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",55-59,100,0,100
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",60-64,62,0,62
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",65-69,49,0,49
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",70-74,59,0,59
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",75-79,47,0,47
2021-01-22,Comirnaty,CZ072,"Zlínský kraj",80+,371,0,371
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,5,5,10
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,12,13,25
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,17,18,35
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,37,29,66
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,52,37,89
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,59,30,89
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,46,22,68
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,38,25,63
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,29,11,40
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,31,2,33
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,20,1,21
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,19,3,22
2021-01-22,Comirnaty,CZ080,"Moravskoslezský kraj",80+,1134,0,1134
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,5,0,5
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,7,0,7
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,11,0,11
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,8,0,8
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,22,0,22
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,18,0,18
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,33,0,33
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,24,0,24
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,10,0,10
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,8,0,8
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,5,0,5
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,2,0,2
2021-01-22,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,21,0,21
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",18-24,0,8,8
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",25-29,1,18,19
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",30-34,1,12,13
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",35-39,2,19,21
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",40-44,4,26,30
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",45-49,0,26,26
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",50-54,1,33,34
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",55-59,1,28,29
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",60-64,0,34,34
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",65-69,1,16,17
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",70-74,6,8,14
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",75-79,2,6,8
2021-01-23,Comirnaty,CZ010,"Hlavní město Praha",80+,727,4,731
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",18-24,0,9,9
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",25-29,0,27,27
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",30-34,0,18,18
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",35-39,0,19,19
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",40-44,0,41,41
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",45-49,0,32,32
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",50-54,0,20,20
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",55-59,0,24,24
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",60-64,0,13,13
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",65-69,0,7,7
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",70-74,0,3,3
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",75-79,0,1,1
2021-01-23,Comirnaty,CZ020,"Středočeský kraj",80+,24,1,25
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",18-24,1,0,1
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",25-29,1,0,1
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",30-34,1,0,1
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",45-49,3,0,3
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",50-54,1,0,1
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",60-64,2,0,2
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",65-69,1,0,1
2021-01-23,Comirnaty,CZ031,"Jihočeský kraj",80+,257,0,257
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",18-24,1,0,1
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",25-29,1,0,1
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",40-44,1,0,1
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",45-49,2,0,2
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",50-54,1,0,1
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",55-59,2,0,2
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",70-74,2,0,2
2021-01-23,Comirnaty,CZ032,"Plzeňský kraj",80+,266,0,266
2021-01-23,Comirnaty,CZ041,"Karlovarský kraj",80+,38,0,38
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",18-24,3,4,7
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",25-29,7,5,12
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",30-34,4,4,8
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",35-39,10,6,16
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",40-44,16,16,32
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",45-49,25,19,44
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",50-54,24,10,34
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",55-59,26,5,31
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",60-64,18,11,29
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",65-69,19,4,23
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",70-74,38,2,40
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",75-79,51,0,51
2021-01-23,Comirnaty,CZ042,"Ústecký kraj",80+,231,1,232
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",30-34,4,0,4
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",35-39,2,0,2
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",40-44,7,0,7
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",45-49,3,0,3
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",50-54,5,0,5
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",55-59,4,0,4
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",60-64,1,0,1
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",65-69,1,0,1
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",70-74,1,0,1
2021-01-23,Comirnaty,CZ051,"Liberecký kraj",80+,2,0,2
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",18-24,4,1,5
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",25-29,3,10,13
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",30-34,3,10,13
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",35-39,3,11,14
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",40-44,5,13,18
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",45-49,13,17,30
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",50-54,6,12,18
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",55-59,7,8,15
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",60-64,8,5,13
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",65-69,4,5,9
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",70-74,3,2,5
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",75-79,7,1,8
2021-01-23,Comirnaty,CZ052,"Královéhradecký kraj",80+,199,1,200
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",18-24,1,0,1
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",25-29,0,5,5
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",30-34,0,6,6
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",35-39,0,10,10
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",40-44,0,18,18
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",45-49,1,18,19
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",50-54,0,11,11
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",55-59,1,11,12
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",60-64,1,5,6
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",65-69,0,2,2
2021-01-23,Comirnaty,CZ063,"Kraj Vysočina",70-74,0,1,1
2021-01-23,Comirnaty,CZ064,"Jihomoravský kraj",50-54,0,1,1
2021-01-23,Comirnaty,CZ064,"Jihomoravský kraj",80+,5,1,6
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",25-29,2,4,6
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",30-34,1,4,5
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",35-39,4,10,14
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",40-44,1,17,18
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",45-49,2,12,14
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",50-54,7,20,27
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",55-59,2,13,15
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",60-64,6,4,10
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",65-69,5,2,7
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",70-74,1,0,1
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",75-79,0,1,1
2021-01-23,Comirnaty,CZ071,"Olomoucký kraj",80+,243,0,243
2021-01-23,Comirnaty,CZ072,"Zlínský kraj",55-59,1,0,1
2021-01-23,Comirnaty,CZ072,"Zlínský kraj",80+,60,0,60
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,1,0,1
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,7,0,7
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,4,0,4
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,2,0,2
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,6,0,6
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,3,0,3
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,4,0,4
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,2,0,2
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,3,0,3
2021-01-23,Comirnaty,CZ080,"Moravskoslezský kraj",80+,292,0,292
2021-01-24,Comirnaty,CZ010,"Hlavní město Praha",18-24,2,7,9
2021-01-24,Comirnaty,CZ010,"Hlavní město Praha",25-29,3,18,21
